#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_5325	6173	4	N	N	1	*	*,5325,*
contig_5870	6173	18	N	N	1	*	*,5870,*
contig_4640	6171	3	N	N	1	*	*,4640,*
contig_856	6170	5	N	N	1	*	*,856,*
contig_995	6169	16	N	N	2	*	*,995,*
contig_2755	6168	3	N	N	1	*	*,7875,2755,-7875,*
contig_2063	6166	8	N	N	1	*	*,2063,*
contig_2859	6163	7	N	N	1	*	*,2859,*
contig_5634	6163	12	N	N	2	*	*,5634,*
contig_1490	6160	11	N	N	1	*	*,1490,*
contig_415	6160	23	N	N	5	*	*,415,*
contig_2556	6157	11	N	N	1	*	*,2556,*
contig_4849	6157	9	N	N	2	*	*,4849,*
contig_1242	6156	3	N	N	1	*	*,1242,*
contig_4424	6156	6	N	N	1	*	*,4424,*
contig_5488	6156	3	N	N	1	*	*,5488,*
contig_5018	6155	12	N	N	2	*	*,5018,*
contig_4997	6154	7	N	N	1	*	*,4997,*
contig_6674	6154	9	N	N	1	*	*,6674,*
contig_6542	6152	10	N	N	2	*	*,6542,*
contig_3344	6151	12	N	N	1	*	*,3344,*
contig_6413	6148	7	N	N	1	*	*,6413,*
contig_4701	6147	10	N	N	1	*	*,4701,*
contig_482	6147	6	N	N	1	*	*,482,*
contig_3680	6140	9	N	N	1	*	*,3680,*
contig_2781	6139	9	N	N	2	*	*,2781,*
contig_7426	6137	15	N	N	2	*	*,7426,*
contig_6690	6136	10	N	N	1	*	*,6690,*
contig_1592	6135	3	N	N	1	*	*,1592,*
contig_758	6128	7	N	N	1	*	*,758,*
contig_7909	6126	11	N	N	1	*	*,7909,*
contig_7379	6125	6	N	N	1	*	*,7379,*
contig_7501	6121	12	N	N	3	*	*,7501,*
contig_7032	6118	4	N	N	1	*	*,7032,*
contig_7179	6115	17	N	N	2	*	*,7179,*
contig_2769	6112	11	N	N	1	*	*,2769,*
contig_5418	6112	8	N	N	2	*	*,5418,*
contig_7404	6108	12	N	N	2	*	*,7404,*
contig_3583	6107	5	N	N	1	*	*,3583,*
contig_4511	6107	10	N	N	1	*	*,4511,*
contig_6683	6107	8	N	N	1	*	*,6683,*
contig_3407	6103	5	N	N	1	*	*,3407,*
contig_3762	6101	3	N	N	1	*	*,3762,*
contig_3655	6100	4	N	N	1	*	*,3655,*
contig_7613	6099	3	N	N	1	*	*,7613,*
contig_5988	6098	20	N	N	2	*	*,5988,*
contig_7228	6097	5	N	N	1	*	*,7228,*
contig_4611	6095	4	N	N	1	*	*,4611,*
contig_4930	6094	16	N	N	4	*	*,4930,*
contig_7348	6092	3	N	N	1	*	*,7348,*
contig_3654	6090	5	N	N	1	*	*,3654,*
contig_5355	6089	9	N	N	1	*	*,5355,*
contig_6311	6089	3	N	N	1	*	*,6311,*
contig_1836	6088	7	N	N	1	*	*,1836,*
contig_7326	6088	4	N	N	1	*	*,7326,*
contig_4313	6085	11	N	N	2	*	*,4313,*
contig_6481	6085	9	N	N	2	*	*,6481,*
contig_4610	6082	8	N	N	1	*	*,4610,*
contig_1742	6080	5	N	N	1	*	*,1742,*
contig_6832	6078	8	N	N	1	*	*,6832,*
contig_3545	6077	11	N	N	2	*	*,3545,*
contig_6488	6077	4	N	N	1	*	*,6488,*
contig_8110	6075	13	N	N	2	*	*,8110,*
contig_7164	6072	13	N	N	1	*	*,7164,*
contig_348	6067	5	N	N	1	*	*,348,*
contig_2748	6065	3	N	N	1	*	*,2748,*
contig_3990	6065	18	N	N	2	*	*,3990,*
contig_2377	6064	7	N	N	1	*	*,2377,*
contig_5209	6063	4	N	N	1	*	*,5209,*
contig_4131	6061	3	N	N	1	*	*,4131,*
contig_138	6058	17	N	N	1	*	*,138,*
contig_2567	6055	8	N	N	2	*	*,2567,*
contig_291	6053	25	N	N	4	*	-292,289,291,-1542,*
contig_4281	6052	10	N	N	2	*	*,4281,*
contig_2120	6046	16	N	N	4	*	*,2120,*
contig_1334	6041	7	N	N	1	*	*,1334,*
contig_4857	6038	3	N	N	1	*	*,4857,*
contig_3273	6035	16	N	N	4	*	*,3273,*
contig_2680	6033	5	N	N	1	*	*,2680,*
contig_1272	6030	12	N	N	1	*	*,1272,*
contig_602	6030	7	N	N	1	*	*,602,*
contig_5946	6025	16	N	N	2	*	*,5946,*
contig_4211	6023	21	N	N	5	*	*,4211,*
contig_2539	6022	5	N	N	1	*	*,2539,*
contig_2372	6020	8	N	N	2	*	*,2372,*
contig_7445	6017	20	N	N	2	*	*,7445,*
contig_6127	6014	5	N	N	1	*	*,6127,*
contig_3601	6013	5	N	N	1	*	*,3601,*
contig_2582	6010	6	N	N	1	*	*,2582,*
contig_3255	6009	12	N	N	2	*	*,3255,*
contig_2308	6007	8	N	N	2	*	*,2308,*
contig_3101	6006	5	N	N	1	*	*,3101,*
contig_5082	6005	4	N	N	1	*	*,5082,*
contig_3025	6003	5	N	N	1	*	*,3025,*
contig_6919	6003	5	N	N	1	*	*,6919,*
contig_6027	6002	4	N	N	1	*	*,6027,*
contig_1421	6000	6	Y	N	1	*	1421
contig_7264	5998	3	N	N	1	*	*,7264,*
contig_2172	5996	36	N	N	2	*	*,2172,*
contig_1130	5995	10	N	N	1	*	*,1130,*
contig_2475	5995	12	N	N	2	*	*,2475,*
contig_4844	5991	14	N	N	2	*	*,4844,*
contig_4684	5989	5	N	N	1	*	*,4684,*
contig_6021	5989	20	N	N	2	*	*,6021,*
contig_5798	5985	5	N	N	1	*	*,5798,*
contig_6625	5980	11	N	N	2	*	*,6625,*
contig_4142	5979	9	N	N	2	*	*,4142,*
contig_2421	5976	4	N	N	1	*	*,2421,*
contig_3879	5975	5	N	N	1	*	*,3879,*
contig_1943	5973	5	N	N	1	*	*,1943,*
contig_2205	5973	10	N	N	2	*	*,2205,*
contig_4752	5973	5	N	N	1	*	*,4752,*
contig_2601	5972	11	N	N	1	*	*,2601,*
contig_5088	5971	18	N	N	1	*	*,5088,*
contig_1720	5970	7	N	N	1	*	*,1720,*
contig_6863	5969	10	N	N	2	*	*,6863,*
contig_555	5968	6	N	N	1	*	*,555,*
contig_7107	5962	8	N	N	2	*	*,7107,*
contig_7760	5961	22	N	N	1	*	*,7760,*
contig_4095	5960	5	N	N	1	*	*,4095,*
contig_6905	5960	7	N	N	1	*	*,6905,*
contig_3094	5957	4	N	N	1	*	*,3094,*
contig_8062	5956	10	N	N	1	*	*,8062,*
contig_3228	5955	6	N	N	1	*	*,3228,*
contig_1349	5954	4	N	N	1	*	*,1349,*
contig_6122	5951	12	N	N	3	*	*,6122,*
contig_217	5950	6	N	N	1	*	*,217,*
contig_7155	5949	5	N	N	1	*	*,7155,*
contig_7322	5948	4	N	N	1	*	*,7322,*
contig_1527	5946	5	N	N	1	*	*,1527,*
contig_2828	5945	4	N	N	1	*	*,2828,*
contig_6908	5945	10	N	N	2	*	*,6908,*
contig_3869	5942	6	N	N	1	*	*,3869,*
contig_6742	5936	12	N	N	2	*	*,6742,*
contig_3970	5935	6	N	N	1	*	*,3970,*
contig_1047	5934	4	N	N	1	*	*,1047,*
contig_2584	5931	10	N	N	2	*	*,2584,*
contig_5155	5931	19	N	N	2	*	*,5155,*
contig_2782	5929	8	N	N	1	*	*,2782,*
contig_199	5926	13	N	N	3	*	*,199,*
contig_7232	5925	9	N	N	1	*	*,7232,*
contig_7298	5923	3	N	N	1	*	*,7298,*
contig_4069	5921	26	N	N	4	*	*,4069,*
contig_6700	5920	6	N	N	1	*	*,6700,*
contig_5571	5918	8	N	N	1	*	*,5571,*
contig_2006	5917	18	N	N	2	*	*,2006,*
contig_2508	5916	13	N	N	2	*	*,2508,*
contig_6834	5916	12	N	N	1	*	*,6834,*
contig_7768	5916	11	N	N	1	*	*,7768,*
contig_3827	5910	20	N	N	5	*	*,3827,*
contig_605	5908	20	N	N	1	*	*,605,*
contig_2482	5906	15	N	N	3	*	*,2482,*
contig_6555	5906	7	N	N	1	*	*,6555,*
contig_6882	5906	12	N	N	2	*	*,6882,*
contig_2223	5903	6	N	N	1	*	*,2223,*
contig_5645	5900	27	N	N	6	*	*,5645,*
contig_2623	5898	19	N	N	2	*	*,2623,*
contig_5076	5898	7	N	N	1	*	*,5076,*
contig_5693	5898	10	N	N	2	*	*,5693,*
contig_6410	5897	10	N	N	1	*	*,6410,*
contig_1325	5895	5	N	N	1	*	*,1325,*
contig_5497	5889	7	N	N	1	*	*,5497,*
contig_7918	5889	13	N	N	1	*	*,7918,*
contig_5924	5885	9	N	N	1	*	*,5924,*
contig_3118	5884	5	N	N	1	*	*,3118,*
contig_3298	5883	18	N	N	3	*	*,3298,*
contig_7056	5883	6	N	N	1	*	*,7056,*
contig_1393	5882	11	N	N	1	*	*,1393,*
contig_1971	5882	5	N	N	1	*	*,1971,*
contig_1178	5881	20	N	N	5	*	*,1178,*
contig_1441	5880	8	N	N	1	*	*,1441,*
contig_6624	5880	5	N	N	1	*	*,6624,*
contig_1321	5879	4	N	N	1	*	*,1321,*
contig_7257	5872	8	N	N	2	*	*,7257,*
contig_1732	5869	5	N	N	1	*	*,1732,*
contig_5352	5863	4	N	N	1	*	*,5352,*
contig_2084	5859	5	N	N	1	*	*,2084,*
contig_5662	5859	17	N	N	4	*	*,5662,*
contig_6543	5859	13	N	N	1	*	*,6543,*
contig_6632	5859	4	N	N	1	*	*,6632,*
contig_1666	5858	16	N	N	2	*	*,1666,*
contig_5682	5858	7	N	N	1	*	*,5682,*
contig_62	5855	9	N	N	1	*	*,62,*
contig_7543	5854	5	N	N	1	*	*,7543,*
contig_5247	5853	11	N	N	1	*	*,5247,*
contig_5222	5852	27	N	N	6	*	*,5222,*
contig_4177	5850	7	N	N	1	*	*,4177,*
contig_2466	5847	6	N	N	1	*	*,2466,*
contig_7968	5847	10	N	N	2	*	*,7968,*
contig_5385	5845	5	N	N	1	*	*,5385,*
contig_1100	5843	16	N	N	4	*	*,1100,*
contig_5775	5842	16	N	N	2	*	*,5775,*
contig_3107	5841	5	N	N	1	*	*,3107,*
contig_5319	5836	16	N	N	2	*	*,5319,*
contig_7375	5834	8	N	N	2	*	*,7375,*
contig_6071	5831	4	N	N	1	*	*,6071,*
contig_7787	5829	26	N	N	1	*	*,7787,*
contig_7478	5828	10	N	N	2	*	*,7478,*
contig_6885	5827	3	N	N	1	*	*,6885,*
contig_5670	5826	6	N	N	1	*	*,5670,*
contig_6139	5825	3	N	N	1	*	*,6139,*
contig_6608	5824	4	N	N	1	*	*,6608,*
contig_6411	5821	11	N	N	2	*	*,6411,*
contig_3560	5819	9	N	N	2	*	*,3560,*
contig_1881	5815	21	N	N	5	*	*,1881,*
contig_7664	5815	22	N	N	1	*	*,7664,*
contig_1697	5814	4	N	N	1	*	*,1697,*
contig_5170	5814	3	N	N	1	*	*,5170,*
contig_4520	5813	9	N	N	2	*	*,4520,*
contig_1893	5801	5	N	N	1	*	*,1893,*
contig_6295	5800	9	N	N	2	*	*,6295,*
contig_5747	5799	10	N	N	2	*	*,5747,*
contig_5470	5797	3	N	N	1	*	*,5470,*
contig_5567	5795	13	N	N	1	*	*,5567,*
contig_1809	5794	4	N	N	1	*	*,1809,*
contig_6398	5792	16	N	N	2	*	*,6398,*
contig_205	5791	14	N	N	1	*	*,205,*
contig_2294	5791	9	N	N	2	*	*,2294,*
contig_4888	5791	3	N	N	1	*	*,4888,*
contig_6514	5791	9	N	N	2	*	*,6514,*
contig_1686	5789	3	N	N	1	*	*,1686,*
contig_7213	5789	3	N	N	1	*	*,7213,*
contig_3682	5788	7	N	N	1	*	*,3682,*
contig_4580	5786	3	N	N	1	*	*,4580,*
contig_4738	5783	60	N	N	6	*	*,4738,*
contig_5902	5783	4	N	N	1	*	*,5902,*
contig_700	5783	11	N	N	1	*	*,700,*
contig_5179	5782	3	N	N	1	*	*,5179,*
contig_6565	5782	5	N	N	1	*	*,6565,*
contig_3602	5781	10	N	N	2	*	*,3602,*
contig_6203	5781	3	N	N	1	*	*,6203,*
contig_6881	5780	6	N	N	1	*	*,6881,*
contig_4721	5779	18	N	N	4	*	*,4721,*
contig_7895	5776	19	N	N	3	*	*,7895,*
contig_579	5774	3	N	N	1	*	*,579,*
contig_7139	5772	3	N	N	1	*	*,7139,*
contig_1595	5770	16	N	N	2	*	*,1595,*
contig_336	5764	5	N	N	1	*	*,336,*
contig_636	5764	11	N	N	2	*	*,636,*
contig_5402	5762	9	N	N	1	*	*,5402,*
contig_1827	5761	6	N	N	1	*	*,1827,*
contig_261	5759	5	N	N	1	*	*,261,*
contig_4134	5758	46	N	N	4	*	*,4134,*
contig_2545	5757	4	N	N	1	*	*,2545,*
contig_4489	5757	13	N	N	3	*	*,4489,*
contig_2126	5755	9	N	N	1	*	*,2126,*
contig_921	5753	6	N	N	1	*	*,921,*
contig_2044	5752	9	N	N	1	*	*,2044,*
contig_7081	5752	6	N	N	1	*	*,7081,*
contig_4629	5742	4	N	N	1	*	*,4629,*
contig_5127	5739	9	N	N	1	*	*,5127,*
contig_3881	5736	4	N	N	1	*	*,3881,*
contig_7933	5736	28	N	N	1	*	*,7933,*
contig_1644	5735	5	N	N	1	*	*,1644,*
contig_7681	5735	20	N	N	4	*	*,7681,*
contig_2479	5734	3	N	N	1	*	*,2479,*
contig_6522	5732	16	N	N	2	*	*,6522,*
contig_7030	5731	10	N	N	2	*	*,7030,*
contig_973	5727	11	N	N	2	*	*,973,*
contig_7308	5721	3	N	N	1	*	*,7308,*
contig_7665	5719	14	N	N	1	*	*,7665,*
contig_7299	5717	9	N	N	2	*	*,7299,*
contig_5085	5714	4	N	N	1	*	*,5085,*
contig_3496	5712	8	N	N	2	*	*,3496,*
contig_384	5710	8	N	N	1	*	*,384,*
contig_7008	5710	17	N	N	2	*	*,7008,*
contig_1988	5709	7	N	N	1	*	*,1988,*
contig_1366	5706	5	N	N	1	*	*,1366,*
contig_1480	5706	7	N	N	1	*	*,1480,*
contig_6086	5706	6	N	N	1	*	*,6086,*
contig_2240	5702	17	N	N	2	*	*,2240,*
contig_5534	5702	6	N	N	1	*	*,5534,*
contig_5090	5696	9	N	N	1	*	*,5090,*
contig_5458	5695	4	N	N	1	*	*,5458,*
contig_3179	5693	11	N	N	2	*	*,3179,*
contig_5126	5692	10	N	N	1	*	*,5126,*
contig_7593	5692	6	N	N	1	*	*,7593,*
contig_3662	5691	12	N	N	2	*	*,3662,*
contig_6681	5691	9	N	N	2	*	*,6681,*
contig_6572	5690	14	N	N	1	*	*,6572,*
contig_3898	5689	4	N	N	1	*	*,3898,*
contig_3763	5688	9	N	N	2	*	*,3763,*
contig_7054	5686	11	N	N	1	*	*,7054,*
contig_6315	5684	8	N	N	1	*	*,6315,*
contig_7636	5678	12	N	N	1	*	*,7636,*
contig_5976	5677	5	N	N	1	*	*,5976,*
contig_137	5676	12	N	N	2	*	*,137,*
contig_5295	5676	12	N	N	1	*	*,5295,*
contig_8	5676	15	Y	Y	1	2	8
contig_2125	5674	33	N	N	4	*	*,2125,*
contig_4569	5672	5	N	N	1	*	*,4569,*
contig_6151	5672	4	N	N	1	*	*,6151,*
contig_1536	5671	22	N	N	2	*	*,1535,1536,-1535,*
contig_3622	5671	5	N	N	1	*	*,3622,*
contig_1859	5670	16	N	N	2	*	*,1859,*
contig_2190	5670	8	N	N	2	*	*,2190,*
contig_262	5670	13	N	N	2	*	*,262,*
contig_5935	5669	6	N	N	1	*	*,5935,*
contig_656	5669	15	N	N	1	*	*,656,*
contig_1939	5668	7	N	N	1	*	*,1939,*
contig_3230	5666	9	N	N	2	*	*,3230,*
contig_6768	5666	18	N	N	1	*	*,6768,*
contig_7148	5664	5	N	N	1	*	*,7148,*
contig_1064	5661	5	N	N	1	*	*,1064,*
contig_6242	5659	8	N	N	1	*	*,6242,*
contig_3287	5657	14	N	N	2	*	*,3287,*
contig_2637	5656	4	N	N	1	*	*,2637,*
contig_1860	5655	8	N	N	1	*	*,1860,*
contig_7421	5654	3	N	N	1	*	*,7421,*
contig_1142	5653	7	N	N	1	*	*,1142,*
contig_2490	5653	5	N	N	1	*	*,2490,*
contig_611	5651	8	N	N	2	*	*,611,*
contig_783	5651	6	N	N	1	*	*,783,*
contig_5914	5647	16	N	N	1	*	*,5914,*
contig_2810	5646	4	N	N	1	*	*,2810,*
contig_3972	5646	8	N	N	2	*	*,3972,*
contig_4100	5642	5	N	N	1	*	*,4100,*
contig_2445	5640	16	N	N	4	*	*,2445,*
contig_1763	5636	6	N	N	1	*	*,1763,*
contig_7579	5632	4	N	N	1	*	*,7579,*
contig_3181	5630	4	N	N	1	*	*,3181,*
contig_4102	5629	5	N	N	1	*	*,4102,*
contig_4540	5628	10	N	N	2	*	*,4540,*
contig_6046	5627	6	N	N	1	*	*,6046,*
contig_2501	5626	15	N	N	3	*	*,2501,*
contig_5030	5623	14	N	N	2	*	*,5030,*
contig_4002	5620	8	N	N	1	*	*,4002,*
contig_7888	5616	11	N	N	1	*	*,7888,*
contig_7394	5615	10	N	N	2	*	*,7394,*
contig_4892	5614	8	N	N	1	*	*,4892,*
contig_1012	5611	5	N	N	1	*	*,1012,*
contig_5977	5611	13	N	N	2	*	*,5977,*
contig_1696	5609	4	N	N	1	*	*,1696,*
contig_5269	5607	6	N	N	1	*	*,5269,*
contig_6897	5605	9	N	N	2	*	*,6897,*
contig_8092	5604	24	Y	N	2	*	8092
contig_2088	5603	7	N	N	1	*	*,2088,*
contig_5365	5603	15	N	N	1	*	*,5365,*
contig_5398	5603	16	N	N	2	*	*,5398,*
contig_6020	5602	5	N	N	1	*	*,6020,*
contig_7402	5599	9	N	N	1	*	*,7402,*
contig_2626	5598	12	N	N	3	*	*,2626,*
contig_1453	5593	5	N	N	1	*	*,1453,*
contig_1540	5592	36	N	N	2	*	*,1540,*
contig_609	5592	6	N	N	1	*	*,609,*
contig_2022	5589	66	N	N	3	*	2022,-2566,-2023
contig_7603	5585	3	N	N	1	*	*,7603,*
contig_1147	5578	5	N	N	1	*	*,1147,*
contig_5752	5578	6	N	N	1	*	*,5752,*
contig_6074	5578	16	N	N	4	*	*,6074,*
contig_3372	5577	4	N	N	1	*	*,3372,*
contig_5303	5577	15	N	N	2	*	*,5303,*
contig_8124	5575	21	N	N	5	*	*,8124,*
contig_6104	5570	5	N	N	1	*	*,6104,*
contig_6533	5570	4	N	N	1	*	*,6533,*
contig_6958	5569	6	N	N	1	*	*,6958,*
contig_1594	5567	8	N	N	2	*	*,1594,*
contig_5284	5567	19	N	N	2	*	*,5284,*
contig_5558	5566	4	N	N	1	*	*,5558,*
contig_1514	5564	4	N	N	1	*	*,1514,*
contig_3421	5564	13	N	N	2	*	*,3421,*
contig_1390	5561	8	N	N	2	*	*,1390,*
contig_5865	5560	9	N	N	2	*	*,5865,*
contig_1483	5559	10	N	N	2	*	*,1483,*
contig_2187	5558	4	N	N	1	*	*,2187,*
contig_6976	5555	5	N	N	1	*	*,6976,*
contig_6536	5553	28	N	N	7	*	*,6536,*
contig_7812	5552	11	N	N	2	*	*,7812,*
contig_1676	5549	3	N	N	1	*	*,1676,*
contig_7210	5547	8	N	N	2	*	*,7210,*
contig_2818	5544	13	N	N	2	*	*,2818,*
contig_6961	5544	4	N	N	1	*	*,6961,*
contig_2976	5543	5	N	N	1	*	*,2976,*
contig_7082	5539	5	N	N	1	*	*,7082,*
contig_5241	5537	5	N	N	1	*	*,5241,*
contig_7487	5536	12	N	N	3	*	*,7487,*
contig_5966	5535	4	N	N	1	*	*,5966,*
contig_1419	5534	7	N	N	1	*	*,1419,*
contig_3152	5534	6	N	N	1	*	*,3152,*
contig_5527	5533	5	N	N	1	*	*,5527,*
contig_3607	5530	5	N	N	1	*	*,3607,*
contig_5929	5529	16	N	N	1	*	*,5929,*
contig_2798	5528	14	N	N	1	*	2794,2798,-181,178
contig_4632	5527	4	N	N	1	*	*,4632,*
contig_6091	5525	3	N	N	1	*	*,6091,*
contig_6187	5524	6	N	N	1	*	*,6187,*
contig_3659	5522	4	N	N	1	*	*,3659,*
contig_2881	5521	9	N	N	1	*	*,2881,*
contig_5584	5520	5	N	N	1	*	*,5584,*
contig_6428	5519	17	N	N	2	*	*,6428,*
contig_1499	5518	23	N	N	2	*	*,1499,*
contig_7646	5518	12	N	N	1	*	*,7646,*
contig_5366	5510	20	N	N	2	*	*,5366,*
contig_1868	5508	3	N	N	1	*	*,1868,*
contig_2597	5508	11	N	N	2	*	*,2597,*
contig_6460	5507	4	N	N	1	*	*,6460,*
contig_5056	5502	8	N	N	1	*	*,5056,*
contig_6776	5501	5	N	N	1	*	*,6776,*
contig_5475	5500	6	N	N	1	*	*,5475,*
contig_5264	5499	5	N	N	1	*	*,5264,*
contig_7004	5495	4	N	N	1	*	*,7004,*
contig_7275	5492	3	N	N	1	*	*,7275,*
contig_5960	5491	5	N	N	1	*	*,5960,*
contig_6615	5491	4	N	N	1	*	*,6615,*
contig_3312	5490	5	N	N	1	*	*,3312,*
contig_7671	5490	13	N	N	2	*	*,7671,*
contig_2017	5488	8	N	N	1	*	*,2017,*
contig_5808	5487	14	N	N	1	*	*,5808,*
contig_850	5486	13	N	N	1	*	*,850,*
contig_6578	5485	4	N	N	1	*	*,6578,*
contig_816	5483	38	N	N	2	*	*,816,*
contig_3153	5481	6	N	N	1	*	*,3153,*
contig_6238	5477	7	N	N	1	*	*,6238,*
contig_6708	5477	7	N	N	1	*	*,6708,*
contig_5625	5473	9	N	N	1	*	*,5625,*
contig_5712	5473	5	N	N	1	*	*,5712,*
contig_2838	5467	14	N	N	2	*	*,2838,*
contig_2323	5466	11	N	N	1	*	*,2323,*
contig_4846	5466	5	N	N	1	*	*,4846,*
contig_4933	5463	9	N	N	1	*	*,4933,*
contig_6566	5463	3	N	N	1	*	*,6566,*
contig_5031	5460	15	N	N	2	*	*,5031,*
contig_6934	5459	13	N	N	1	*	*,6934,*
contig_4969	5456	7	N	N	1	*	*,4969,*
contig_5382	5456	22	N	N	2	*	*,5382,*
contig_212	5455	4	N	N	1	*	*,212,*
contig_6480	5455	11	N	N	2	*	*,6480,*
contig_5971	5453	8	N	N	2	*	*,5971,*
contig_3216	5451	7	N	N	1	*	*,3216,*
contig_7504	5449	7	N	N	1	*	*,7504,*
contig_4938	5446	6	N	N	1	*	*,4938,*
contig_6206	5445	4	N	N	1	*	*,6206,*
contig_1884	5444	6	N	N	1	*	*,1884,*
contig_7450	5442	5	N	N	1	*	*,7450,*
contig_6927	5437	4	N	N	1	*	*,6927,*
contig_2001	5436	27	N	N	6	*	*,2001,*
contig_7886	5436	20	N	N	2	*	*,7886,*
contig_2317	5434	15	N	N	3	*	*,2317,*
contig_1626	5433	5	N	N	1	*	*,1626,*
contig_5106	5432	4	N	N	1	*	*,5106,*
contig_5907	5432	11	N	N	2	*	*,5907,*
contig_7245	5432	6	N	N	1	*	*,7245,*
contig_7483	5431	15	N	N	2	*	*,7483,*
contig_4814	5430	9	N	N	1	*	*,4814,*
contig_7102	5428	5	N	N	1	*	*,7102,*
contig_2476	5427	5	N	N	1	*	*,2476,*
contig_1063	5425	3	N	N	1	*	*,1063,*
contig_576	5425	14	N	N	1	*	*,576,*
contig_4046	5424	13	N	N	1	*	*,4046,*
contig_465	5424	6	N	N	1	*	*,465,*
contig_8163	5421	7	Y	N	1	*	8163
contig_35	5420	3	N	N	1	*	*,35,*
contig_4485	5419	5	N	N	1	*	*,4485,*
contig_997	5417	3	N	N	1	*	*,997,*
contig_4168	5416	11	N	N	2	*	*,4168,*
contig_5948	5416	6	N	N	1	*	*,5948,*
contig_4224	5415	6	N	N	1	*	*,4224,*
contig_7399	5414	4	N	N	1	*	*,7399,*
contig_797	5414	3	N	N	1	*	*,797,*
contig_6364	5413	14	N	N	1	*	*,6364,*
contig_6347	5412	4	N	N	1	*	*,6347,*
contig_4453	5410	10	N	N	2	*	*,4453,*
contig_5873	5410	6	N	N	1	*	*,5873,*
contig_7561	5409	8	N	N	1	*	*,7561,*
contig_2128	5408	15	N	N	3	*	*,2128,*
contig_6427	5407	6	N	N	1	*	*,6427,*
contig_7149	5404	13	N	N	2	*	*,7149,*
contig_2829	5402	8	N	N	1	*	*,2829,*
contig_2887	5401	3	N	N	1	*	*,2887,*
contig_3378	5399	4	N	N	1	*	*,3378,*
contig_6724	5395	12	N	N	1	*	*,6724,*
contig_2139	5394	6	N	N	1	*	*,2139,*
contig_6017	5394	8	N	N	1	*	*,6017,*
contig_6310	5394	8	N	N	1	*	*,6310,*
contig_7602	5394	5	N	N	1	*	*,7602,*
contig_7815	5394	12	N	N	1	*	*,7815,*
contig_4390	5393	16	N	N	2	*	*,4390,*
contig_1310	5391	8	N	N	1	*	*,1310,*
contig_1424	5389	22	N	N	3	*	*,1424,*
contig_2704	5389	5	N	N	1	*	*,2704,*
contig_6170	5388	4	N	N	1	*	*,6170,*
contig_4205	5380	4	N	N	1	*	*,4205,*
contig_5994	5380	11	N	N	1	*	*,5994,*
contig_3698	5379	9	N	N	1	*	*,3698,*
contig_3466	5377	4	N	N	1	*	*,3466,*
contig_2108	5376	4	N	N	1	*	*,2108,*
contig_855	5373	4	N	N	1	*	*,855,*
contig_2410	5368	11	N	N	1	*	*,2410,*
contig_5783	5366	4	N	N	1	*	*,5783,*
contig_7934	5364	12	N	N	2	*	*,7934,*
contig_2249	5363	5	N	N	1	*	*,2249,*
contig_3086	5361	7	N	N	1	*	*,3086,*
contig_7320	5360	4	N	N	1	*	*,7320,*
contig_7747	5359	7	N	N	1	*	*,7747,*
contig_3233	5357	4	N	N	1	*	*,3233,*
contig_6097	5357	11	N	N	1	*	*,6097,*
contig_2736	5356	10	N	N	2	*	*,2736,*
contig_6947	5356	3	N	N	1	*	*,6947,*
contig_5333	5355	16	N	N	1	*	*,5333,*
contig_3767	5354	5	N	N	1	*	*,3767,*
contig_8040	5352	12	N	N	2	*	*,8040,*
contig_3013	5350	7	N	N	1	*	*,3013,*
contig_5843	5350	4	N	N	1	*	*,5843,*
contig_4243	5345	8	N	N	2	*	*,4243,*
contig_5062	5344	8	N	N	1	*	*,5062,*
contig_3173	5343	8	N	N	2	*	*,3173,*
contig_2778	5341	14	Y	Y	1	16	2778
contig_5183	5341	11	N	N	2	*	*,5183,*
contig_2595	5339	15	N	N	2	*	*,2595,*
contig_7588	5339	8	N	N	1	*	*,7588,*
contig_1579	5338	14	N	N	2	*	*,1579,*
contig_1780	5338	15	N	N	2	*	*,1780,*
contig_6820	5338	4	N	N	1	*	*,6820,*
contig_3885	5337	9	N	N	1	*	*,3885,*
contig_4959	5337	12	N	N	1	*	*,4959,*
contig_1224	5336	5	N	N	1	*	1224,-7878
contig_4898	5335	4	N	N	1	*	*,4898,*
contig_1333	5332	6	N	N	1	*	*,1333,*
contig_1877	5331	9	N	N	2	*	*,1877,*
contig_682	5330	22	N	N	5	*	*,682,*
contig_7655	5330	10	N	N	1	*	*,7655,*
contig_3636	5329	7	N	N	1	*	*,3636,*
contig_2928	5324	15	N	N	2	*	*,2928,*
contig_1250	5320	7	N	N	1	*	*,1250,*
contig_5762	5320	10	N	N	1	*	*,5762,*
contig_450	5319	41	N	N	1	*	*,446,447,445,445,450,-2168,-2167,*
contig_3062	5317	5	N	N	1	*	*,3062,*
contig_7796	5317	28	N	N	1	*	*,7796,*
contig_5521	5316	9	N	N	1	*	*,5521,*
contig_6859	5315	3	N	N	1	*	*,6859,*
contig_861	5314	5	N	N	1	*	*,861,*
contig_7150	5309	12	N	N	2	*	*,7150,*
contig_7735	5309	4	Y	Y	1	*	7735
contig_48	5307	37	N	N	9	*	*,48,*
contig_7110	5307	3	N	N	1	*	*,7110,*
contig_335	5304	11	N	N	2	*	*,335,*
contig_7360	5303	12	N	N	2	*	*,7360,*
contig_125	5301	12	N	N	1	*	*,125,*
contig_2598	5301	7	N	N	1	*	*,2598,*
